CustomerID,CustomerSegment,AgeGroup,Gender
59959,Affluent,55+,Female
59960,Affluent,25-34,Male
59961,Mass Market,25-34,Female
59962,Business,45-54,Male
59963,Emerging,25-34,Male
59964,Mass Market,55+,Male
59965,Mass Market,18-24,Male
59966,Mass Market,25-34,Female
59967,Mass Market,25-34,Female
59968,Mass Market,45-54,Female
59969,Mass Market,55+,Female
59970,Emerging,45-54,Male
59971,Emerging,35-44,Female
59972,Mass Market,25-34,Female
59973,Business,45-54,Female
59974,Affluent,18-24,Female
59975,Mass Market,18-24,Male
59976,Mass Market,25-34,Female
59977,Mass Market,35-44,Male
59978,Mass Market,25-34,Male
59979,Emerging,25-34,Female
59980,Mass Market,25-34,Male
59981,Mass Market,18-24,Male
59982,Affluent,35-44,Female
59983,Business,25-34,Female
59984,Business,25-34,Male
59985,Affluent,25-34,Female
59986,Mass Market,18-24,Female
59987,Mass Market,45-54,Female
59988,Mass Market,45-54,Male
59989,Mass Market,35-44,Male
59990,Emerging,25-34,Female
59991,Emerging,25-34,Male
59992,Mass Market,35-44,Female
59993,Mass Market,25-34,Male
59994,Mass Market,25-34,Female
59995,Mass Market,25-34,Male
59996,Affluent,35-44,Female
59997,Emerging,18-24,Male
59998,Affluent,18-24,Female
59999,Affluent,45-54,Male
60000,Affluent,35-44,Male
60001,Emerging,18-24,Female
60002,Emerging,35-44,Male
60003,Emerging,35-44,Female
60004,Mass Market,25-34,Male
60005,Affluent,18-24,Male
60006,Mass Market,35-44,Male
60007,Mass Market,25-34,Female
60008,Affluent,35-44,Male
60009,Emerging,25-34,Male
60010,Mass Market,18-24,Male
60011,Mass Market,55+,Male
60012,Emerging,35-44,Male
60013,Mass Market,45-54,Female
60014,Mass Market,35-44,Male
60015,Mass Market,25-34,Male
60016,Mass Market,45-54,Female
60017,Mass Market,25-34,Female
60018,Emerging,25-34,Male
60019,Emerging,25-34,Female
60020,Mass Market,18-24,Female
60021,Mass Market,55+,Male
60022,Business,25-34,Male
60023,Mass Market,18-24,Female
60024,Mass Market,25-34,Male
60025,Affluent,25-34,Female
60026,Mass Market,25-34,Male
60027,Mass Market,45-54,Female
60028,Emerging,25-34,Male
60029,Mass Market,45-54,Male
60030,Emerging,18-24,Female
60031,Affluent,35-44,Male
60032,Emerging,35-44,Female
60033,Mass Market,25-34,Male
60034,Mass Market,35-44,Male
60035,Emerging,45-54,Female
60036,Mass Market,35-44,Male
60037,Mass Market,35-44,Male
60038,Mass Market,35-44,Male
60039,Mass Market,18-24,Male
60040,Emerging,55+,Male
60041,Mass Market,45-54,Female
60042,Business,25-34,Female
60043,Emerging,55+,Female
60044,Emerging,35-44,Male
60045,Emerging,25-34,Female
60046,Mass Market,18-24,Male
60047,Affluent,35-44,Male
60048,Emerging,35-44,Female
60049,Mass Market,25-34,Male
60050,Mass Market,35-44,Male
60051,Business,25-34,Female
60052,Mass Market,35-44,Female
60053,Mass Market,35-44,Male
60054,Mass Market,25-34,Male
60055,Business,25-34,Female
60056,Mass Market,55+,Male
60057,Affluent,45-54,Female
60058,Emerging,55+,Female
60059,Affluent,18-24,Female
60060,Mass Market,55+,Male
60061,Mass Market,18-24,Female
60062,Emerging,25-34,Female
60063,Mass Market,35-44,Male
60064,Emerging,55+,Male
60065,Mass Market,45-54,Male
60066,Mass Market,35-44,Male
60067,Emerging,55+,Female
60068,Affluent,35-44,Male
60069,Affluent,35-44,Male
60070,Emerging,18-24,Female
60071,Mass Market,55+,Female
60072,Mass Market,25-34,Female
60073,Emerging,35-44,Female
60074,Affluent,35-44,Male
60075,Affluent,25-34,Male
60076,Mass Market,25-34,Male
60077,Mass Market,45-54,Female
60078,Affluent,25-34,Male
60079,Affluent,18-24,Female
60080,Mass Market,45-54,Male
60081,Emerging,25-34,Female
60082,Affluent,45-54,Male
60083,Emerging,45-54,Male
60084,Affluent,35-44,Male
60085,Emerging,35-44,Male
60086,Mass Market,18-24,Female
60087,Mass Market,25-34,Male
60088,Mass Market,25-34,Male
60089,Emerging,18-24,Male
60090,Emerging,18-24,Male
60091,Affluent,45-54,Female
60092,Emerging,18-24,Male
60093,Mass Market,25-34,Male
60094,Mass Market,25-34,Male
60095,Mass Market,18-24,Male
60096,Emerging,25-34,Male
60097,Mass Market,45-54,Female
60098,Affluent,55+,Female
60099,Emerging,25-34,Male
60100,Emerging,55+,Male
60101,Emerging,35-44,Female
60102,Mass Market,35-44,Female
60103,Business,35-44,Female
60104,Affluent,35-44,Male
60105,Mass Market,18-24,Male
60106,Affluent,25-34,Female
60107,Affluent,45-54,Female
60108,Mass Market,18-24,Female
60109,Affluent,18-24,Male
60110,Emerging,18-24,Female
60111,Mass Market,35-44,Female
60112,Mass Market,55+,Female
60113,Mass Market,25-34,Male
60114,Affluent,35-44,Female
60115,Emerging,25-34,Female
60116,Mass Market,35-44,Female
60117,Mass Market,45-54,Female
60118,Mass Market,35-44,Male
60119,Mass Market,45-54,Female
60120,Mass Market,35-44,Male
60121,Affluent,55+,Female
60122,Mass Market,45-54,Female
60123,Affluent,35-44,Male
60124,Mass Market,35-44,Male
60125,Emerging,25-34,Female
60126,Mass Market,45-54,Female
60127,Emerging,25-34,Female
60128,Emerging,25-34,Male
60129,Mass Market,25-34,Male
60130,Emerging,45-54,Male
60131,Mass Market,35-44,Male
60132,Affluent,25-34,Female
60133,Mass Market,25-34,Female
60134,Mass Market,55+,Male
60135,Emerging,25-34,Male
60136,Emerging,35-44,Male
60137,Mass Market,25-34,Male
60138,Affluent,45-54,Female
60139,Mass Market,25-34,Male
60140,Mass Market,25-34,Female
60141,Mass Market,18-24,Female
60142,Mass Market,25-34,Female
60143,Emerging,55+,Female
60144,Mass Market,35-44,Male
60145,Mass Market,55+,Female
60146,Mass Market,35-44,Female
60147,Emerging,45-54,Female
60148,Mass Market,25-34,Male
60149,Affluent,55+,Male
60150,Mass Market,35-44,Male
60151,Mass Market,35-44,Female
60152,Affluent,18-24,Female
60153,Mass Market,18-24,Female
60154,Emerging,25-34,Male
60155,Affluent,55+,Female
60156,Mass Market,45-54,Female
60157,Business,55+,Female
60158,Mass Market,25-34,Female
60159,Emerging,25-34,Male
60160,Mass Market,25-34,Male
60161,Business,45-54,Female
60162,Mass Market,25-34,Male
60163,Affluent,35-44,Female
60164,Mass Market,35-44,Male
60165,Affluent,18-24,Female
60166,Emerging,25-34,Male
60167,Mass Market,18-24,Female
60168,Business,25-34,Female
60169,Mass Market,55+,Female
60170,Mass Market,55+,Male
60171,Emerging,35-44,Male
60172,Mass Market,18-24,Male
60173,Emerging,18-24,Female
60174,Business,25-34,Male
60175,Business,25-34,Male
60176,Mass Market,25-34,Male
60177,Affluent,35-44,Male
60178,Emerging,45-54,Male
60179,Affluent,25-34,Male
60180,Mass Market,45-54,Male
60181,Mass Market,25-34,Female
60182,Mass Market,55+,Female
60183,Emerging,18-24,Female
60184,Emerging,35-44,Female
60185,Emerging,45-54,Female
60186,Emerging,35-44,Female
60187,Mass Market,35-44,Male
60188,Mass Market,18-24,Female
60189,Mass Market,25-34,Male
60190,Emerging,25-34,Female
60191,Mass Market,18-24,Male
60192,Mass Market,45-54,Male
60193,Affluent,25-34,Male
60194,Mass Market,25-34,Female
60195,Emerging,25-34,Male
60196,Mass Market,35-44,Male
60197,Emerging,35-44,Male
60198,Mass Market,45-54,Male
60199,Affluent,35-44,Male
60200,Mass Market,35-44,Female
60201,Emerging,45-54,Female
60202,Mass Market,18-24,Female
60203,Mass Market,25-34,Female
60204,Mass Market,25-34,Male
60205,Mass Market,25-34,Male
60206,Mass Market,45-54,Female
60207,Mass Market,18-24,Male
60208,Mass Market,45-54,Female
60209,Affluent,25-34,Male
60210,Mass Market,35-44,Female
60211,Emerging,25-34,Female
60212,Mass Market,55+,Male
60213,Emerging,25-34,Male
60214,Emerging,18-24,Female
60215,Emerging,18-24,Male
60216,Emerging,55+,Male
60217,Mass Market,45-54,Female
60218,Emerging,45-54,Female
60219,Affluent,45-54,Female
60220,Emerging,25-34,Male
60221,Mass Market,18-24,Female
60222,Mass Market,35-44,Male
60223,Affluent,35-44,Male
60224,Affluent,25-34,Female
60225,Affluent,18-24,Female
60226,Mass Market,25-34,Male
60227,Emerging,25-34,Male
60228,Mass Market,25-34,Male
60229,Emerging,25-34,Male
60230,Emerging,25-34,Female
60231,Mass Market,18-24,Male
60232,Emerging,45-54,Male
60233,Mass Market,18-24,Female
60234,Affluent,45-54,Male
60235,Affluent,18-24,Male
60236,Affluent,18-24,Female
60237,Emerging,18-24,Male
60238,Business,45-54,Male
60239,Mass Market,35-44,Female
60240,Mass Market,55+,Female
60241,Mass Market,35-44,Female
60242,Mass Market,55+,Female
60243,Mass Market,25-34,Male
60244,Mass Market,45-54,Male
60245,Mass Market,45-54,Male
60246,Mass Market,25-34,Male
60247,Mass Market,25-34,Female
60248,Mass Market,25-34,Female
60249,Mass Market,55+,Male
60250,Mass Market,35-44,Female
60251,Emerging,55+,Female
60252,Mass Market,18-24,Male
60253,Mass Market,35-44,Male
60254,Affluent,18-24,Female
60255,Mass Market,25-34,Male
60256,Emerging,55+,Male
60257,Mass Market,45-54,Male
60258,Mass Market,25-34,Female
60259,Emerging,18-24,Male
60260,Affluent,25-34,Female
60261,Mass Market,45-54,Female
60262,Emerging,35-44,Male
60263,Mass Market,35-44,Female
60264,Mass Market,45-54,Male
60265,Affluent,35-44,Male
60266,Mass Market,35-44,Female
60267,Affluent,25-34,Female
60268,Mass Market,35-44,Male
60269,Mass Market,35-44,Female
60270,Mass Market,25-34,Male
60271,Mass Market,18-24,Female
60272,Affluent,55+,Male
60273,Mass Market,25-34,Female
60274,Emerging,55+,Female
60275,Mass Market,35-44,Male
60276,Mass Market,35-44,Female
60277,Emerging,35-44,Female
60278,Mass Market,18-24,Female
60279,Mass Market,18-24,Male
60280,Mass Market,18-24,Female
60281,Mass Market,35-44,Male
60282,Emerging,25-34,Female
60283,Mass Market,18-24,Female
60284,Mass Market,25-34,Male
60285,Emerging,18-24,Male
60286,Affluent,18-24,Female
60287,Emerging,45-54,Female
60288,Affluent,25-34,Male
60289,Mass Market,35-44,Male
60290,Emerging,35-44,Female
60291,Affluent,55+,Male
60292,Mass Market,25-34,Male
60293,Mass Market,45-54,Female
60294,Affluent,18-24,Female
60295,Mass Market,35-44,Male
60296,Mass Market,25-34,Male
60297,Mass Market,45-54,Male
60298,Emerging,35-44,Female
60299,Mass Market,25-34,Female
60300,Business,25-34,Female
60301,Mass Market,55+,Male
60302,Emerging,35-44,Female
60303,Mass Market,25-34,Male
60304,Mass Market,45-54,Male
60305,Mass Market,25-34,Female
60306,Mass Market,18-24,Male
60307,Mass Market,25-34,Male
60308,Emerging,18-24,Male
60309,Emerging,25-34,Male
60310,Emerging,25-34,Female
60311,Mass Market,45-54,Female
60312,Emerging,35-44,Female
60313,Emerging,45-54,Male
60314,Mass Market,35-44,Male
60315,Affluent,45-54,Male
60316,Mass Market,25-34,Female
60317,Mass Market,25-34,Female
60318,Mass Market,45-54,Male
60319,Emerging,55+,Male
60320,Mass Market,45-54,Male
60321,Mass Market,55+,Male
60322,Mass Market,35-44,Male
60323,Emerging,18-24,Male
60324,Mass Market,45-54,Male
60325,Mass Market,18-24,Male
60326,Emerging,35-44,Female
60327,Affluent,18-24,Male
60328,Affluent,35-44,Male
60329,Affluent,55+,Male
60330,Mass Market,25-34,Female
60331,Mass Market,55+,Female
60332,Mass Market,18-24,Female
60333,Emerging,35-44,Male
60334,Business,35-44,Male
60335,Emerging,35-44,Male
60336,Business,25-34,Female
60337,Mass Market,25-34,Female
60338,Mass Market,45-54,Male
60339,Mass Market,25-34,Female
60340,Affluent,25-34,Male
60341,Affluent,25-34,Male
60342,Emerging,18-24,Male
60343,Mass Market,25-34,Female
60344,Emerging,55+,Male
60345,Affluent,55+,Male
60346,Emerging,35-44,Male
60347,Mass Market,25-34,Female
60348,Emerging,35-44,Male
60349,Mass Market,35-44,Female
60350,Mass Market,25-34,Male
60351,Emerging,35-44,Male
60352,Emerging,35-44,Male
60353,Emerging,18-24,Male
60354,Mass Market,35-44,Male
60355,Affluent,45-54,Male
60356,Business,25-34,Male
60357,Mass Market,25-34,Male
60358,Emerging,25-34,Female
60359,Emerging,35-44,Male
60360,Mass Market,25-34,Male
60361,Mass Market,45-54,Male
60362,Mass Market,45-54,Male
60363,Mass Market,25-34,Female
60364,Emerging,55+,Male
60365,Mass Market,35-44,Male
60366,Business,35-44,Male
60367,Mass Market,55+,Male
60368,Emerging,45-54,Male
60369,Emerging,25-34,Female
60370,Emerging,55+,Female
60371,Mass Market,18-24,Female
60372,Mass Market,18-24,Female
60373,Affluent,25-34,Female
60374,Emerging,18-24,Male
60375,Mass Market,25-34,Female
60376,Mass Market,35-44,Male
60377,Emerging,35-44,Male
60378,Mass Market,45-54,Female
60379,Mass Market,35-44,Female
60380,Mass Market,25-34,Male
60381,Business,55+,Female
60382,Mass Market,35-44,Female
60383,Affluent,35-44,Female
60384,Affluent,25-34,Male
60385,Emerging,35-44,Male
60386,Business,35-44,Female
60387,Mass Market,25-34,Female
60388,Emerging,25-34,Male
60389,Mass Market,25-34,Male
60390,Business,35-44,Female
60391,Emerging,35-44,Female
60392,Emerging,18-24,Male
60393,Emerging,45-54,Male
60394,Mass Market,55+,Male
60395,Affluent,45-54,Male
60396,Mass Market,25-34,Male
60397,Affluent,25-34,Male
60398,Business,35-44,Male
60399,Mass Market,25-34,Female
60400,Mass Market,18-24,Female
60401,Mass Market,25-34,Female
60402,Mass Market,45-54,Male
60403,Mass Market,35-44,Female
60404,Emerging,45-54,Male
60405,Mass Market,25-34,Male
60406,Mass Market,25-34,Male
60407,Mass Market,18-24,Male
60408,Emerging,18-24,Male
60409,Affluent,35-44,Male
60410,Emerging,25-34,Female
60411,Business,35-44,Male
60412,Mass Market,25-34,Male
60413,Affluent,18-24,Female
60414,Mass Market,25-34,Male
60415,Affluent,45-54,Female
60416,Mass Market,45-54,Male
60417,Mass Market,55+,Female
60418,Mass Market,35-44,Male
60419,Affluent,18-24,Female
60420,Emerging,25-34,Female
60421,Emerging,55+,Male
60422,Business,18-24,Male
60423,Emerging,25-34,Female
60424,Mass Market,25-34,Male
60425,Business,35-44,Male
60426,Emerging,25-34,Male
60427,Business,35-44,Male
60428,Affluent,35-44,Female
60429,Affluent,18-24,Male
60430,Affluent,55+,Male
60431,Affluent,35-44,Female
60432,Mass Market,55+,Female
60433,Business,25-34,Male
60434,Affluent,35-44,Female
60435,Emerging,25-34,Female
60436,Emerging,35-44,Female
60437,Mass Market,25-34,Female
60438,Affluent,18-24,Male
60439,Mass Market,18-24,Male
60440,Emerging,18-24,Male
60441,Mass Market,18-24,Male
60442,Mass Market,25-34,Female
60443,Mass Market,35-44,Female
60444,Mass Market,18-24,Male
60445,Emerging,45-54,Female
60446,Emerging,45-54,Male
60447,Emerging,45-54,Male
60448,Emerging,25-34,Female
60449,Affluent,35-44,Male
60450,Mass Market,25-34,Female
60451,Mass Market,45-54,Female
60452,Mass Market,35-44,Male
60453,Affluent,25-34,Female
60454,Mass Market,18-24,Male
60455,Affluent,25-34,Female
60456,Mass Market,25-34,Male
60457,Mass Market,55+,Female
60458,Mass Market,25-34,Female
60459,Emerging,25-34,Male
60460,Affluent,45-54,Female
60461,Mass Market,18-24,Female
60462,Mass Market,45-54,Female
60463,Mass Market,35-44,Female
60464,Emerging,45-54,Male
60465,Affluent,25-34,Female
60466,Emerging,25-34,Male
60467,Mass Market,35-44,Male
60468,Mass Market,18-24,Female
60469,Mass Market,45-54,Male
60470,Mass Market,45-54,Male
60471,Emerging,25-34,Male
60472,Mass Market,25-34,Female
60473,Mass Market,35-44,Male
60474,Emerging,35-44,Female
60475,Mass Market,25-34,Female
60476,Mass Market,18-24,Female
60477,Emerging,35-44,Male
60478,Mass Market,25-34,Male
60479,Mass Market,35-44,Female
60480,Emerging,25-34,Female
60481,Mass Market,35-44,Male
60482,Mass Market,35-44,Female
60483,Business,35-44,Male
60484,Mass Market,25-34,Female
60485,Mass Market,35-44,Male
60486,Emerging,45-54,Male
60487,Mass Market,45-54,Male
60488,Business,45-54,Female
60489,Emerging,25-34,Male
60490,Mass Market,18-24,Male
60491,Emerging,18-24,Female
60492,Emerging,45-54,Female
60493,Mass Market,55+,Female
60494,Mass Market,35-44,Male
60495,Mass Market,25-34,Male
60496,Mass Market,18-24,Male
60497,Mass Market,25-34,Male
60498,Business,18-24,Male
60499,Mass Market,55+,Female
60500,Affluent,55+,Male
60501,Mass Market,35-44,Female
60502,Mass Market,45-54,Female
60503,Mass Market,45-54,Female
60504,Emerging,45-54,Male
60505,Mass Market,35-44,Male
60506,Emerging,25-34,Male
60507,Mass Market,25-34,Male
60508,Mass Market,18-24,Male
60509,Emerging,45-54,Male
60510,Mass Market,18-24,Male
60511,Emerging,18-24,Male
60512,Mass Market,25-34,Female
60513,Emerging,25-34,Female
60514,Mass Market,35-44,Female
60515,Affluent,18-24,Male
60516,Mass Market,35-44,Male
60517,Mass Market,35-44,Female
60518,Mass Market,55+,Female
60519,Emerging,45-54,Male
60520,Mass Market,25-34,Male
60521,Mass Market,25-34,Female
60522,Mass Market,25-34,Male
60523,Mass Market,45-54,Male
60524,Emerging,18-24,Female
60525,Mass Market,55+,Male
60526,Emerging,55+,Female
60527,Mass Market,18-24,Female
60528,Mass Market,25-34,Female
60529,Affluent,55+,Male
60530,Emerging,55+,Female
60531,Emerging,55+,Male
60532,Business,35-44,Male
60533,Affluent,25-34,Female
60534,Mass Market,25-34,Male
60535,Mass Market,35-44,Female
60536,Emerging,25-34,Male
60537,Mass Market,35-44,Male
60538,Mass Market,18-24,Female
60539,Emerging,35-44,Male
60540,Business,55+,Female
60541,Emerging,35-44,Male
60542,Emerging,25-34,Male
60543,Mass Market,55+,Female
60544,Mass Market,25-34,Male
60545,Mass Market,25-34,Female
60546,Mass Market,18-24,Male
60547,Mass Market,55+,Male
60548,Emerging,35-44,Male
60549,Mass Market,25-34,Female
60550,Mass Market,18-24,Male
60551,Mass Market,45-54,Female
60552,Mass Market,25-34,Female
60553,Mass Market,35-44,Female
60554,Emerging,35-44,Male
60555,Affluent,18-24,Male
60556,Mass Market,35-44,Male
60557,Mass Market,35-44,Male
60558,Mass Market,35-44,Male
60559,Emerging,25-34,Female
60560,Emerging,45-54,Male
60561,Mass Market,25-34,Male
60562,Mass Market,25-34,Female
60563,Mass Market,55+,Male
60564,Mass Market,45-54,Female
60565,Emerging,25-34,Female
60566,Mass Market,35-44,Female
60567,Mass Market,25-34,Female
60568,Emerging,25-34,Male
60569,Mass Market,25-34,Female
60570,Mass Market,25-34,Female
60571,Mass Market,25-34,Male
60572,Affluent,45-54,Male
60573,Emerging,35-44,Male
60574,Emerging,25-34,Female
60575,Emerging,35-44,Female
60576,Mass Market,45-54,Male
60577,Mass Market,25-34,Male
60578,Affluent,45-54,Male
60579,Emerging,45-54,Male
60580,Mass Market,25-34,Female
60581,Mass Market,45-54,Female
60582,Business,35-44,Female
60583,Affluent,45-54,Female
60584,Emerging,25-34,Female
60585,Mass Market,25-34,Male
60586,Mass Market,25-34,Male
60587,Business,25-34,Female
60588,Affluent,25-34,Female
60589,Emerging,18-24,Male
60590,Mass Market,55+,Male
60591,Affluent,18-24,Male
60592,Emerging,35-44,Female
60593,Mass Market,35-44,Male
60594,Affluent,35-44,Male
60595,Emerging,18-24,Male
60596,Mass Market,35-44,Male
60597,Mass Market,25-34,Female
60598,Affluent,35-44,Male
60599,Affluent,25-34,Female
60600,Mass Market,25-34,Female
60601,Mass Market,25-34,Male
60602,Emerging,18-24,Male
60603,Emerging,18-24,Male
60604,Emerging,18-24,Male
60605,Emerging,35-44,Female
60606,Mass Market,35-44,Male
60607,Emerging,55+,Male
60608,Affluent,35-44,Female
60609,Mass Market,45-54,Male
60610,Mass Market,25-34,Male
60611,Emerging,35-44,Male
60612,Mass Market,35-44,Female
60613,Emerging,25-34,Male
60614,Affluent,18-24,Male
60615,Emerging,35-44,Female
60616,Mass Market,35-44,Male
60617,Emerging,18-24,Female
60618,Mass Market,55+,Male
60619,Emerging,25-34,Female
60620,Emerging,18-24,Female
60621,Mass Market,55+,Male
60622,Mass Market,35-44,Female
60623,Mass Market,35-44,Male
60624,Business,25-34,Female
60625,Mass Market,18-24,Male
60626,Mass Market,18-24,Female
60627,Mass Market,45-54,Female
60628,Emerging,25-34,Male
60629,Emerging,35-44,Male
60630,Mass Market,25-34,Male
60631,Emerging,45-54,Male
60632,Emerging,55+,Male
60633,Mass Market,45-54,Male
60634,Mass Market,25-34,Male
60635,Emerging,35-44,Female
60636,Emerging,35-44,Female
60637,Mass Market,35-44,Female
60638,Affluent,18-24,Female
60639,Affluent,25-34,Female
60640,Mass Market,18-24,Female
60641,Affluent,45-54,Female
60642,Business,45-54,Male
60643,Mass Market,35-44,Female
60644,Affluent,35-44,Female
60645,Mass Market,35-44,Male
60646,Mass Market,25-34,Male
60647,Mass Market,25-34,Female
60648,Mass Market,25-34,Male
60649,Mass Market,18-24,Male
60650,Emerging,25-34,Male
60651,Mass Market,25-34,Male
60652,Mass Market,35-44,Male
60653,Mass Market,25-34,Female
60654,Emerging,35-44,Male
60655,Affluent,35-44,Male
60656,Mass Market,35-44,Male
60657,Business,45-54,Male
60658,Affluent,35-44,Male
60659,Emerging,35-44,Male
60660,Mass Market,25-34,Male
60661,Mass Market,18-24,Female
60662,Business,35-44,Female
60663,Emerging,45-54,Male
60664,Mass Market,35-44,Female
60665,Affluent,45-54,Female
60666,Emerging,25-34,Female
60667,Mass Market,35-44,Male
60668,Emerging,45-54,Male
60669,Affluent,25-34,Male
60670,Mass Market,25-34,Female
60671,Mass Market,25-34,Male
60672,Emerging,25-34,Female
60673,Emerging,18-24,Male
60674,Mass Market,18-24,Male
60675,Emerging,25-34,Female
60676,Mass Market,45-54,Male
60677,Mass Market,35-44,Female
60678,Business,45-54,Male
60679,Mass Market,18-24,Female
60680,Mass Market,35-44,Female
60681,Mass Market,45-54,Female
60682,Mass Market,18-24,Male
60683,Business,35-44,Female
60684,Mass Market,18-24,Male
60685,Mass Market,25-34,Male
60686,Mass Market,55+,Male
60687,Emerging,25-34,Male
60688,Emerging,25-34,Male
60689,Affluent,45-54,Male
60690,Mass Market,55+,Female
60691,Mass Market,45-54,Female
60692,Mass Market,25-34,Male
60693,Mass Market,25-34,Male
60694,Emerging,35-44,Male
60695,Mass Market,25-34,Male
60696,Mass Market,35-44,Male
60697,Mass Market,25-34,Male
60698,Affluent,45-54,Male
60699,Mass Market,45-54,Male
60700,Emerging,45-54,Female
60701,Mass Market,45-54,Male
60702,Mass Market,55+,Female
60703,Emerging,55+,Male
60704,Mass Market,45-54,Male
60705,Emerging,25-34,Male
60706,Mass Market,18-24,Female
60707,Mass Market,25-34,Female
60708,Emerging,35-44,Male
60709,Emerging,18-24,Male
60710,Emerging,55+,Female
60711,Mass Market,25-34,Female
60712,Emerging,45-54,Male
60713,Emerging,45-54,Male
60714,Mass Market,25-34,Male
60715,Mass Market,55+,Male
60716,Emerging,45-54,Male
60717,Mass Market,45-54,Female
60718,Mass Market,18-24,Female
60719,Mass Market,35-44,Female
60720,Mass Market,25-34,Female
60721,Mass Market,45-54,Female
60722,Emerging,35-44,Female
60723,Mass Market,45-54,Male
60724,Mass Market,35-44,Female
60725,Affluent,35-44,Female
60726,Emerging,25-34,Male
60727,Mass Market,35-44,Male
60728,Emerging,35-44,Male
60729,Affluent,35-44,Female
60730,Mass Market,55+,Female
60731,Mass Market,25-34,Female
60732,Emerging,25-34,Male
60733,Mass Market,18-24,Female
60734,Mass Market,25-34,Female
60735,Mass Market,55+,Male
60736,Business,55+,Female
60737,Business,25-34,Male
60738,Emerging,35-44,Male
60739,Mass Market,35-44,Male
60740,Mass Market,25-34,Male
60741,Mass Market,45-54,Male
60742,Emerging,55+,Female
60743,Mass Market,25-34,Female
60744,Mass Market,25-34,Male
60745,Affluent,35-44,Female
60746,Emerging,25-34,Female
60747,Business,25-34,Female
60748,Mass Market,25-34,Male
60749,Mass Market,25-34,Female
60750,Mass Market,25-34,Female
60751,Mass Market,35-44,Male
60752,Mass Market,35-44,Male
60753,Mass Market,45-54,Female
60754,Mass Market,35-44,Female
60755,Mass Market,25-34,Female
60756,Affluent,25-34,Female
60757,Mass Market,25-34,Female
60758,Affluent,18-24,Female
60759,Mass Market,55+,Female
60760,Emerging,55+,Female
60761,Affluent,25-34,Female
60762,Mass Market,18-24,Female
60763,Mass Market,25-34,Male
60764,Mass Market,55+,Female
60765,Mass Market,25-34,Male
60766,Mass Market,45-54,Male
60767,Business,35-44,Male
60768,Mass Market,25-34,Female
60769,Emerging,35-44,Female
60770,Mass Market,55+,Female
60771,Mass Market,25-34,Male
60772,Mass Market,18-24,Female
60773,Mass Market,25-34,Female
60774,Emerging,18-24,Female
60775,Business,25-34,Female
60776,Mass Market,45-54,Female
60777,Emerging,25-34,Male
60778,Emerging,45-54,Male
60779,Mass Market,35-44,Female
60780,Affluent,35-44,Male
60781,Emerging,18-24,Male
60782,Emerging,55+,Male
60783,Mass Market,55+,Female
60784,Mass Market,18-24,Male
60785,Mass Market,18-24,Male
60786,Mass Market,18-24,Male
60787,Emerging,25-34,Male
60788,Mass Market,25-34,Male
60789,Affluent,18-24,Male
60790,Mass Market,25-34,Male
60791,Mass Market,35-44,Male
60792,Mass Market,18-24,Male
60793,Affluent,35-44,Male
60794,Emerging,45-54,Female
60795,Emerging,35-44,Male
60796,Emerging,55+,Female
60797,Emerging,18-24,Male
60798,Mass Market,35-44,Male
60799,Affluent,18-24,Female
60800,Mass Market,45-54,Female
60801,Mass Market,35-44,Female
60802,Emerging,45-54,Male
60803,Mass Market,55+,Female
60804,Mass Market,35-44,Male
60805,Business,25-34,Male
60806,Affluent,25-34,Male
60807,Affluent,25-34,Female
60808,Affluent,35-44,Female
60809,Mass Market,25-34,Female
60810,Mass Market,25-34,Female
60811,Mass Market,18-24,Female
60812,Emerging,35-44,Male
60813,Mass Market,45-54,Female
60814,Mass Market,25-34,Female
60815,Emerging,25-34,Female
60816,Mass Market,35-44,Male
60817,Mass Market,18-24,Female
60818,Emerging,35-44,Male
60819,Business,25-34,Female
60820,Mass Market,35-44,Female
60821,Business,45-54,Male
60822,Emerging,18-24,Female
60823,Affluent,45-54,Female
60824,Mass Market,25-34,Female
60825,Mass Market,55+,Male
60826,Emerging,45-54,Male
60827,Mass Market,25-34,Female
60828,Emerging,35-44,Male
60829,Mass Market,25-34,Male
60830,Mass Market,25-34,Female
60831,Emerging,25-34,Male
60832,Mass Market,35-44,Male
60833,Mass Market,45-54,Male
60834,Mass Market,35-44,Female
60835,Mass Market,35-44,Male
60836,Affluent,55+,Male
60837,Mass Market,45-54,Female
60838,Emerging,25-34,Male
60839,Mass Market,35-44,Female
60840,Mass Market,45-54,Male
60841,Mass Market,35-44,Male
60842,Business,25-34,Male
60843,Emerging,55+,Male
60844,Emerging,35-44,Male
60845,Mass Market,18-24,Male
60846,Emerging,25-34,Female
60847,Mass Market,55+,Female
60848,Emerging,25-34,Female
60849,Mass Market,25-34,Female
60850,Emerging,35-44,Female
60851,Emerging,18-24,Female
60852,Mass Market,35-44,Male
60853,Mass Market,18-24,Male
60854,Mass Market,45-54,Female
60855,Affluent,35-44,Female
60856,Business,18-24,Female
60857,Mass Market,18-24,Male
60858,Mass Market,35-44,Female
60859,Emerging,35-44,Male
60860,Mass Market,35-44,Male
60861,Emerging,55+,Female
60862,Mass Market,25-34,Female
60863,Mass Market,25-34,Male
60864,Mass Market,25-34,Female
60865,Mass Market,18-24,Female
60866,Affluent,25-34,Male
60867,Mass Market,25-34,Male
60868,Emerging,25-34,Male
60869,Mass Market,25-34,Male
60870,Mass Market,45-54,Female
