AgentID,AgentName,AgentType,AgentStartDate,AgentStatus,LocationID
6043,Agent 05943,Standard Agent,2023-12-25,Active,99
6044,Agent 05944,Banking Agent,2024-12-11,Active,73
6045,Agent 05945,Banking Agent,2023-11-26,Active,95
6046,Agent 05946,Merchant Agent,2024-09-03,Inactive,17
6047,Agent 05947,Standard Agent,2025-03-24,Active,54
6048,Agent 05948,Standard Agent,2023-05-13,Active,89
6049,Agent 05949,Standard Agent,2024-02-06,Active,22
6050,Agent 05950,Merchant Agent,2025-04-29,Active,21
6051,Agent 05951,Standard Agent,2023-09-22,Active,74
6052,Agent 05952,Standard Agent,2023-02-27,Active,88
6053,Agent 05953,Merchant Agent,2024-04-28,Inactive,87
6054,Agent 05954,Banking Agent,2023-07-16,Active,75
6055,Agent 05955,Merchant Agent,2024-06-22,Active,12
6056,Agent 05956,Standard Agent,2024-12-21,Active,59
6057,Agent 05957,Standard Agent,2024-02-08,Active,57
6058,Agent 05958,Standard Agent,2024-11-11,Active,26
6059,Agent 05959,Standard Agent,2024-08-20,Active,56
6060,Agent 05960,Standard Agent,2024-07-18,Active,11
6061,Agent 05961,Super Agent,2025-05-29,Active,96
6062,Agent 05962,Standard Agent,2023-03-10,Active,49
6063,Agent 05963,Standard Agent,2025-03-01,Active,55
6064,Agent 05964,Standard Agent,2024-05-21,Active,44
6065,Agent 05965,Standard Agent,2023-10-16,Active,31
6066,Agent 05966,Standard Agent,2025-07-11,Active,33
6067,Agent 05967,Standard Agent,2025-09-16,Inactive,102
6068,Agent 05968,Standard Agent,2024-02-27,Active,22
6069,Agent 05969,Standard Agent,2025-04-14,Active,17
6070,Agent 05970,Merchant Agent,2024-12-03,Active,7
6071,Agent 05971,Standard Agent,2025-04-23,Active,26
6072,Agent 05972,Standard Agent,2025-07-01,Active,77
6073,Agent 05973,Merchant Agent,2025-03-07,Active,47
6074,Agent 05974,Standard Agent,2025-04-15,Active,77
6075,Agent 05975,Standard Agent,2023-04-23,Active,69
6076,Agent 05976,Standard Agent,2023-08-10,Active,28
6077,Agent 05977,Merchant Agent,2023-11-26,Active,17
6078,Agent 05978,Standard Agent,2025-07-19,Inactive,68
6079,Agent 05979,Super Agent,2024-06-05,Active,101
6080,Agent 05980,Standard Agent,2023-05-07,Active,33
6081,Agent 05981,Standard Agent,2024-05-04,Active,27
6082,Agent 05982,Standard Agent,2024-10-27,Active,60
6083,Agent 05983,Merchant Agent,2024-09-10,Active,80
6084,Agent 05984,Standard Agent,2024-09-28,Active,59
6085,Agent 05985,Standard Agent,2023-11-14,Active,33
6086,Agent 05986,Standard Agent,2024-05-19,Inactive,75
6087,Agent 05987,Merchant Agent,2024-07-17,Active,100
6088,Agent 05988,Merchant Agent,2025-09-26,Active,96
6089,Agent 05989,Standard Agent,2023-10-15,Active,44
6090,Agent 05990,Merchant Agent,2025-02-20,Active,41
6091,Agent 05991,Standard Agent,2023-02-20,Active,31
6092,Agent 05992,Standard Agent,2023-07-18,Active,85
6093,Agent 05993,Merchant Agent,2024-01-14,Active,83
6094,Agent 05994,Super Agent,2025-01-29,Active,99
6095,Agent 05995,Merchant Agent,2024-02-11,Active,65
6096,Agent 05996,Standard Agent,2023-03-06,Active,21
6097,Agent 05997,Super Agent,2025-04-24,Active,85
6098,Agent 05998,Standard Agent,2024-08-05,Active,56
6099,Agent 05999,Standard Agent,2023-11-14,Active,55
6100,Agent 06000,Merchant Agent,2024-07-06,Active,5
6101,Agent 06001,Standard Agent,2025-05-15,Active,80
6102,Agent 06002,Standard Agent,2024-03-23,Active,19
6103,Agent 06003,Standard Agent,2025-04-06,Active,60
6104,Agent 06004,Standard Agent,2023-10-08,Active,33
6105,Agent 06005,Standard Agent,2024-09-14,Active,83
6106,Agent 06006,Standard Agent,2025-02-16,Active,87
6107,Agent 06007,Super Agent,2025-04-17,Active,84
6108,Agent 06008,Standard Agent,2025-08-20,Active,50
6109,Agent 06009,Merchant Agent,2023-12-07,Active,68
6110,Agent 06010,Super Agent,2024-04-30,Suspended,30
6111,Agent 06011,Standard Agent,2023-09-03,Active,42
6112,Agent 06012,Standard Agent,2023-09-01,Active,28
6113,Agent 06013,Standard Agent,2023-12-20,Active,42
6114,Agent 06014,Merchant Agent,2025-09-29,Active,60
6115,Agent 06015,Standard Agent,2024-11-13,Active,79
6116,Agent 06016,Banking Agent,2023-07-22,Active,94
6117,Agent 06017,Standard Agent,2025-06-28,Active,58
6118,Agent 06018,Standard Agent,2025-05-25,Active,8
6119,Agent 06019,Standard Agent,2024-03-16,Active,46
6120,Agent 06020,Standard Agent,2024-05-25,Active,99
6121,Agent 06021,Standard Agent,2025-09-29,Active,94
6122,Agent 06022,Standard Agent,2024-02-12,Active,42
6123,Agent 06023,Standard Agent,2023-12-24,Active,61
6124,Agent 06024,Standard Agent,2023-03-06,Active,54
6125,Agent 06025,Standard Agent,2025-07-21,Active,38
6126,Agent 06026,Standard Agent,2023-09-19,Active,32
6127,Agent 06027,Standard Agent,2024-02-08,Active,23
6128,Agent 06028,Standard Agent,2025-03-03,Active,50
6129,Agent 06029,Standard Agent,2024-07-08,Active,2
6130,Agent 06030,Standard Agent,2025-02-23,Active,100
6131,Agent 06031,Merchant Agent,2024-02-25,Active,44
6132,Agent 06032,Super Agent,2025-06-07,Active,61
6133,Agent 06033,Standard Agent,2024-05-08,Active,22
6134,Agent 06034,Merchant Agent,2024-06-02,Active,91
6135,Agent 06035,Super Agent,2023-09-13,Active,42
6136,Agent 06036,Merchant Agent,2024-02-19,Active,58
6137,Agent 06037,Merchant Agent,2025-08-01,Active,36
6138,Agent 06038,Standard Agent,2023-10-10,Active,31
6139,Agent 06039,Standard Agent,2024-10-10,Inactive,43
6140,Agent 06040,Standard Agent,2023-05-26,Active,7
6141,Agent 06041,Merchant Agent,2025-06-15,Active,102
6142,Agent 06042,Standard Agent,2024-08-07,Active,29
6143,Agent 06043,Standard Agent,2023-01-03,Active,100
6144,Agent 06044,Standard Agent,2024-11-10,Active,56
6145,Agent 06045,Banking Agent,2023-01-04,Active,57
6146,Agent 06046,Merchant Agent,2024-03-16,Active,100
6147,Agent 06047,Banking Agent,2025-01-18,Active,24
6148,Agent 06048,Merchant Agent,2024-05-26,Active,36
6149,Agent 06049,Merchant Agent,2025-09-17,Active,85
6150,Agent 06050,Standard Agent,2024-06-13,Active,44
6151,Agent 06051,Merchant Agent,2025-08-26,Active,69
6152,Agent 06052,Merchant Agent,2024-07-19,Active,94
6153,Agent 06053,Standard Agent,2023-06-02,Inactive,65
6154,Agent 06054,Standard Agent,2023-09-30,Active,84
6155,Agent 06055,Standard Agent,2024-01-16,Active,28
6156,Agent 06056,Standard Agent,2023-08-26,Active,60
6157,Agent 06057,Standard Agent,2025-04-13,Active,62
6158,Agent 06058,Standard Agent,2023-08-30,Active,95
6159,Agent 06059,Standard Agent,2023-06-28,Suspended,46
6160,Agent 06060,Standard Agent,2025-05-13,Active,45
6161,Agent 06061,Standard Agent,2024-08-03,Active,87
6162,Agent 06062,Merchant Agent,2023-09-23,Active,22
6163,Agent 06063,Merchant Agent,2023-04-28,Active,12
6164,Agent 06064,Merchant Agent,2023-09-09,Active,63
6165,Agent 06065,Standard Agent,2023-02-20,Active,77
6166,Agent 06066,Super Agent,2025-09-05,Active,58
6167,Agent 06067,Standard Agent,2023-02-27,Active,56
6168,Agent 06068,Standard Agent,2025-05-20,Active,56
6169,Agent 06069,Standard Agent,2025-06-06,Active,43
6170,Agent 06070,Merchant Agent,2024-02-15,Active,63
6171,Agent 06071,Merchant Agent,2023-05-28,Active,15
6172,Agent 06072,Standard Agent,2025-07-14,Active,13
6173,Agent 06073,Standard Agent,2025-06-18,Inactive,8
6174,Agent 06074,Standard Agent,2023-01-17,Active,50
6175,Agent 06075,Standard Agent,2023-09-30,Active,59
6176,Agent 06076,Standard Agent,2025-03-04,Active,42
6177,Agent 06077,Banking Agent,2023-04-27,Active,50
6178,Agent 06078,Standard Agent,2024-02-10,Active,103
6179,Agent 06079,Standard Agent,2025-09-23,Active,14
6180,Agent 06080,Super Agent,2025-01-16,Active,5
6181,Agent 06081,Standard Agent,2025-06-01,Active,10
6182,Agent 06082,Standard Agent,2024-11-27,Suspended,40
6183,Agent 06083,Banking Agent,2024-04-11,Active,90
6184,Agent 06084,Merchant Agent,2023-06-21,Active,34
6185,Agent 06085,Standard Agent,2023-01-23,Active,13
6186,Agent 06086,Banking Agent,2025-09-07,Active,13
6187,Agent 06087,Banking Agent,2025-07-11,Inactive,73
6188,Agent 06088,Banking Agent,2024-03-17,Active,83
6189,Agent 06089,Standard Agent,2023-12-11,Active,10
6190,Agent 06090,Standard Agent,2025-08-27,Active,40
6191,Agent 06091,Banking Agent,2023-03-19,Active,17
6192,Agent 06092,Merchant Agent,2024-09-24,Active,11
6193,Agent 06093,Standard Agent,2023-05-19,Active,82
6194,Agent 06094,Banking Agent,2024-03-13,Active,67
6195,Agent 06095,Standard Agent,2023-02-06,Active,77
6196,Agent 06096,Standard Agent,2024-09-25,Active,24
6197,Agent 06097,Standard Agent,2025-06-13,Active,72
6198,Agent 06098,Standard Agent,2023-01-06,Active,5
6199,Agent 06099,Super Agent,2023-02-09,Active,88
6200,Agent 06100,Merchant Agent,2025-09-28,Active,56
6201,Agent 06101,Standard Agent,2024-05-25,Active,99
6202,Agent 06102,Standard Agent,2023-02-23,Active,71
6203,Agent 06103,Standard Agent,2023-12-09,Active,30
6204,Agent 06104,Standard Agent,2023-11-23,Active,87
6205,Agent 06105,Standard Agent,2024-03-10,Active,46
6206,Agent 06106,Standard Agent,2024-01-19,Inactive,78
6207,Agent 06107,Banking Agent,2023-08-14,Active,41
6208,Agent 06108,Standard Agent,2023-05-27,Active,9
6209,Agent 06109,Standard Agent,2024-02-03,Active,93
6210,Agent 06110,Standard Agent,2023-03-21,Active,55
6211,Agent 06111,Standard Agent,2023-07-15,Active,40
6212,Agent 06112,Standard Agent,2023-06-26,Inactive,96
6213,Agent 06113,Standard Agent,2023-02-04,Active,88
6214,Agent 06114,Standard Agent,2024-10-31,Suspended,53
6215,Agent 06115,Merchant Agent,2023-08-25,Active,60
6216,Agent 06116,Standard Agent,2025-04-06,Active,27
6217,Agent 06117,Standard Agent,2025-09-05,Active,74
6218,Agent 06118,Super Agent,2023-01-14,Active,32
6219,Agent 06119,Super Agent,2023-06-06,Active,101
6220,Agent 06120,Standard Agent,2023-01-27,Inactive,92
6221,Agent 06121,Standard Agent,2023-10-15,Active,3
6222,Agent 06122,Standard Agent,2023-08-06,Active,99
6223,Agent 06123,Standard Agent,2025-05-03,Active,13
6224,Agent 06124,Standard Agent,2023-12-16,Active,38
6225,Agent 06125,Super Agent,2024-08-25,Active,80
6226,Agent 06126,Standard Agent,2023-01-31,Active,72
6227,Agent 06127,Standard Agent,2025-06-12,Active,61
6228,Agent 06128,Standard Agent,2023-03-10,Active,5
6229,Agent 06129,Merchant Agent,2025-05-02,Active,80
6230,Agent 06130,Standard Agent,2025-09-01,Active,33
6231,Agent 06131,Merchant Agent,2023-11-16,Active,30
6232,Agent 06132,Standard Agent,2024-08-30,Active,91
6233,Agent 06133,Merchant Agent,2025-05-06,Inactive,24
6234,Agent 06134,Standard Agent,2023-07-17,Active,45
6235,Agent 06135,Standard Agent,2024-03-26,Active,40
6236,Agent 06136,Super Agent,2024-06-27,Active,69
6237,Agent 06137,Super Agent,2024-08-06,Suspended,26
6238,Agent 06138,Standard Agent,2025-01-20,Active,88
6239,Agent 06139,Banking Agent,2025-07-27,Active,14
6240,Agent 06140,Merchant Agent,2023-06-18,Active,38
6241,Agent 06141,Standard Agent,2023-08-25,Active,4
6242,Agent 06142,Banking Agent,2024-12-25,Active,100
6243,Agent 06143,Standard Agent,2024-01-24,Active,71
6244,Agent 06144,Standard Agent,2023-11-02,Inactive,3
6245,Agent 06145,Standard Agent,2024-08-09,Active,45
6246,Agent 06146,Standard Agent,2025-03-02,Active,54
6247,Agent 06147,Standard Agent,2023-03-13,Active,61
6248,Agent 06148,Super Agent,2025-03-23,Active,81
6249,Agent 06149,Standard Agent,2024-06-06,Active,68
6250,Agent 06150,Standard Agent,2023-08-19,Active,52
6251,Agent 06151,Standard Agent,2024-07-15,Active,59
6252,Agent 06152,Merchant Agent,2023-11-18,Active,24
6253,Agent 06153,Super Agent,2025-09-17,Active,99
6254,Agent 06154,Super Agent,2025-06-15,Active,45
6255,Agent 06155,Standard Agent,2023-02-26,Active,103
6256,Agent 06156,Standard Agent,2024-08-18,Active,83
6257,Agent 06157,Standard Agent,2023-08-29,Active,66
6258,Agent 06158,Standard Agent,2024-01-26,Active,12
6259,Agent 06159,Super Agent,2023-12-27,Active,92
6260,Agent 06160,Standard Agent,2025-07-19,Active,40
6261,Agent 06161,Standard Agent,2023-01-26,Active,73
6262,Agent 06162,Standard Agent,2025-08-06,Active,90
6263,Agent 06163,Standard Agent,2023-10-18,Active,40
6264,Agent 06164,Standard Agent,2024-02-25,Active,51
6265,Agent 06165,Standard Agent,2025-04-01,Active,71
6266,Agent 06166,Standard Agent,2025-07-29,Active,1
6267,Agent 06167,Banking Agent,2023-08-06,Inactive,22
6268,Agent 06168,Standard Agent,2025-08-07,Active,71
6269,Agent 06169,Merchant Agent,2025-02-28,Active,32
6270,Agent 06170,Standard Agent,2025-09-16,Inactive,35
6271,Agent 06171,Standard Agent,2024-09-25,Active,83
6272,Agent 06172,Standard Agent,2024-02-19,Active,60
6273,Agent 06173,Standard Agent,2023-10-20,Active,78
6274,Agent 06174,Standard Agent,2024-09-26,Active,86
6275,Agent 06175,Standard Agent,2025-07-26,Inactive,3
6276,Agent 06176,Merchant Agent,2024-11-19,Active,29
6277,Agent 06177,Standard Agent,2024-06-20,Active,16
6278,Agent 06178,Standard Agent,2025-05-29,Inactive,48
6279,Agent 06179,Standard Agent,2024-07-14,Active,50
6280,Agent 06180,Standard Agent,2024-12-07,Active,68
6281,Agent 06181,Standard Agent,2024-09-23,Active,92
6282,Agent 06182,Merchant Agent,2023-02-28,Active,63
6283,Agent 06183,Standard Agent,2024-03-31,Active,25
6284,Agent 06184,Standard Agent,2025-03-14,Active,44
6285,Agent 06185,Super Agent,2024-02-06,Active,33
6286,Agent 06186,Banking Agent,2023-03-04,Inactive,33
6287,Agent 06187,Banking Agent,2023-08-09,Active,46
6288,Agent 06188,Merchant Agent,2024-03-25,Active,18
6289,Agent 06189,Merchant Agent,2023-09-29,Active,8
6290,Agent 06190,Standard Agent,2023-10-18,Active,14
6291,Agent 06191,Merchant Agent,2023-09-21,Active,66
6292,Agent 06192,Standard Agent,2025-09-14,Inactive,68
6293,Agent 06193,Standard Agent,2023-06-09,Active,88
6294,Agent 06194,Standard Agent,2025-05-17,Active,76
6295,Agent 06195,Merchant Agent,2023-05-29,Active,20
6296,Agent 06196,Standard Agent,2023-11-20,Active,23
6297,Agent 06197,Super Agent,2025-02-20,Inactive,81
6298,Agent 06198,Banking Agent,2024-05-26,Active,28
6299,Agent 06199,Standard Agent,2025-02-19,Inactive,54
6300,Agent 06200,Standard Agent,2023-03-07,Active,99
6301,Agent 06201,Standard Agent,2025-08-11,Active,61
6302,Agent 06202,Standard Agent,2024-09-19,Active,8
6303,Agent 06203,Banking Agent,2025-03-16,Active,29
6304,Agent 06204,Merchant Agent,2023-12-22,Active,50
6305,Agent 06205,Super Agent,2024-01-25,Inactive,3
6306,Agent 06206,Banking Agent,2023-02-03,Active,3
6307,Agent 06207,Banking Agent,2024-07-10,Active,67
6308,Agent 06208,Standard Agent,2023-04-02,Active,1
6309,Agent 06209,Standard Agent,2023-12-24,Active,96
6310,Agent 06210,Standard Agent,2024-05-02,Inactive,55
6311,Agent 06211,Standard Agent,2025-09-08,Active,52
6312,Agent 06212,Standard Agent,2023-10-04,Active,15
6313,Agent 06213,Merchant Agent,2023-04-08,Active,37
6314,Agent 06214,Super Agent,2025-05-09,Active,4
6315,Agent 06215,Standard Agent,2025-06-29,Active,67
6316,Agent 06216,Merchant Agent,2023-01-06,Active,51
6317,Agent 06217,Banking Agent,2025-05-24,Active,103
6318,Agent 06218,Standard Agent,2023-10-06,Active,101
6319,Agent 06219,Merchant Agent,2025-08-01,Inactive,28
6320,Agent 06220,Merchant Agent,2023-03-09,Active,45
6321,Agent 06221,Merchant Agent,2023-12-08,Active,24
6322,Agent 06222,Standard Agent,2023-03-04,Active,91
6323,Agent 06223,Standard Agent,2023-11-18,Active,78
6324,Agent 06224,Standard Agent,2024-08-18,Inactive,82
6325,Agent 06225,Standard Agent,2024-01-17,Active,23
6326,Agent 06226,Standard Agent,2025-08-23,Inactive,85
6327,Agent 06227,Banking Agent,2024-11-09,Active,84
6328,Agent 06228,Standard Agent,2024-08-19,Active,8
6329,Agent 06229,Standard Agent,2023-09-30,Active,60
6330,Agent 06230,Standard Agent,2024-06-30,Active,10
6331,Agent 06231,Standard Agent,2023-11-05,Active,94
6332,Agent 06232,Standard Agent,2024-03-16,Active,61
6333,Agent 06233,Standard Agent,2025-07-10,Active,32
6334,Agent 06234,Standard Agent,2024-01-29,Active,99
6335,Agent 06235,Standard Agent,2024-06-24,Active,79
6336,Agent 06236,Standard Agent,2023-06-07,Active,88
6337,Agent 06237,Standard Agent,2025-04-15,Active,15
6338,Agent 06238,Super Agent,2025-09-22,Active,39
6339,Agent 06239,Merchant Agent,2024-01-20,Active,67
6340,Agent 06240,Super Agent,2023-11-04,Active,70
6341,Agent 06241,Standard Agent,2024-11-28,Active,29
6342,Agent 06242,Banking Agent,2023-12-13,Active,88
6343,Agent 06243,Merchant Agent,2025-07-18,Active,39
6344,Agent 06244,Super Agent,2023-11-17,Active,64
6345,Agent 06245,Standard Agent,2024-09-14,Active,39
6346,Agent 06246,Super Agent,2025-09-22,Inactive,98
6347,Agent 06247,Standard Agent,2025-07-17,Active,37
6348,Agent 06248,Standard Agent,2024-03-07,Active,100
6349,Agent 06249,Standard Agent,2024-02-10,Active,5
6350,Agent 06250,Standard Agent,2023-12-14,Active,41
6351,Agent 06251,Standard Agent,2025-06-03,Active,56
6352,Agent 06252,Standard Agent,2024-05-29,Active,102
6353,Agent 06253,Standard Agent,2024-11-28,Active,79
6354,Agent 06254,Banking Agent,2023-01-08,Active,103
6355,Agent 06255,Merchant Agent,2025-03-18,Active,73
6356,Agent 06256,Merchant Agent,2024-07-10,Active,24
6357,Agent 06257,Merchant Agent,2023-07-01,Active,87
6358,Agent 06258,Standard Agent,2025-09-21,Active,46
6359,Agent 06259,Standard Agent,2025-07-08,Inactive,34
6360,Agent 06260,Standard Agent,2025-09-07,Active,100
6361,Agent 06261,Standard Agent,2024-01-18,Active,25
6362,Agent 06262,Standard Agent,2025-07-08,Active,24
6363,Agent 06263,Merchant Agent,2025-04-17,Active,51
6364,Agent 06264,Standard Agent,2023-09-11,Active,61
6365,Agent 06265,Standard Agent,2023-12-13,Active,29
6366,Agent 06266,Standard Agent,2024-07-18,Active,73
6367,Agent 06267,Merchant Agent,2024-12-10,Active,17
6368,Agent 06268,Banking Agent,2024-01-30,Active,25
6369,Agent 06269,Standard Agent,2024-10-08,Active,59
6370,Agent 06270,Standard Agent,2025-08-27,Active,73
6371,Agent 06271,Standard Agent,2023-11-27,Active,41
6372,Agent 06272,Super Agent,2024-10-16,Inactive,93
6373,Agent 06273,Merchant Agent,2025-09-28,Active,74
6374,Agent 06274,Standard Agent,2024-01-23,Active,42
6375,Agent 06275,Super Agent,2023-09-12,Active,97
6376,Agent 06276,Merchant Agent,2023-06-11,Active,46
6377,Agent 06277,Standard Agent,2025-01-15,Active,77
6378,Agent 06278,Super Agent,2024-05-10,Active,86
6379,Agent 06279,Standard Agent,2024-11-23,Active,3
6380,Agent 06280,Standard Agent,2023-11-19,Active,83
6381,Agent 06281,Standard Agent,2025-01-01,Active,37
6382,Agent 06282,Standard Agent,2025-01-30,Active,71
6383,Agent 06283,Standard Agent,2024-11-17,Active,41
6384,Agent 06284,Standard Agent,2025-03-25,Inactive,78
6385,Agent 06285,Merchant Agent,2025-08-16,Active,45
6386,Agent 06286,Standard Agent,2023-07-20,Active,101
6387,Agent 06287,Merchant Agent,2024-10-31,Active,46
6388,Agent 06288,Standard Agent,2024-06-20,Inactive,87
6389,Agent 06289,Standard Agent,2024-05-22,Active,90
6390,Agent 06290,Standard Agent,2024-05-13,Active,66
6391,Agent 06291,Standard Agent,2024-03-26,Active,4
6392,Agent 06292,Super Agent,2023-11-09,Active,60
6393,Agent 06293,Banking Agent,2023-12-03,Active,30
6394,Agent 06294,Standard Agent,2024-05-23,Active,5
6395,Agent 06295,Standard Agent,2025-04-02,Active,1
6396,Agent 06296,Standard Agent,2023-04-22,Active,84
6397,Agent 06297,Super Agent,2023-11-25,Active,101
6398,Agent 06298,Standard Agent,2024-05-04,Active,28
6399,Agent 06299,Merchant Agent,2023-01-10,Active,16
6400,Agent 06300,Standard Agent,2025-05-25,Active,29
6401,Agent 06301,Super Agent,2025-05-15,Inactive,102
6402,Agent 06302,Standard Agent,2024-04-21,Active,19
6403,Agent 06303,Merchant Agent,2023-03-20,Active,25
6404,Agent 06304,Standard Agent,2025-05-10,Active,19
6405,Agent 06305,Standard Agent,2024-11-06,Inactive,41
6406,Agent 06306,Standard Agent,2024-03-26,Active,67
6407,Agent 06307,Standard Agent,2024-08-21,Active,16
6408,Agent 06308,Super Agent,2025-08-06,Active,91
6409,Agent 06309,Merchant Agent,2024-01-19,Active,37
6410,Agent 06310,Standard Agent,2025-02-09,Active,23
6411,Agent 06311,Standard Agent,2025-07-29,Active,26
6412,Agent 06312,Standard Agent,2024-08-29,Active,30
6413,Agent 06313,Standard Agent,2025-04-18,Active,85
6414,Agent 06314,Banking Agent,2023-08-23,Suspended,95
6415,Agent 06315,Standard Agent,2025-05-24,Active,75
6416,Agent 06316,Standard Agent,2023-12-19,Inactive,15
6417,Agent 06317,Standard Agent,2024-03-10,Inactive,66
6418,Agent 06318,Standard Agent,2024-10-11,Active,86
6419,Agent 06319,Standard Agent,2025-01-30,Active,9
6420,Agent 06320,Standard Agent,2023-03-04,Suspended,89
6421,Agent 06321,Merchant Agent,2025-08-31,Inactive,103
6422,Agent 06322,Standard Agent,2024-12-10,Active,56
6423,Agent 06323,Standard Agent,2024-05-26,Active,49
6424,Agent 06324,Standard Agent,2025-01-23,Active,10
6425,Agent 06325,Standard Agent,2023-08-29,Active,3
6426,Agent 06326,Standard Agent,2024-10-11,Active,78
6427,Agent 06327,Standard Agent,2023-05-30,Active,12
6428,Agent 06328,Standard Agent,2023-04-23,Active,45
6429,Agent 06329,Standard Agent,2024-01-24,Active,88
6430,Agent 06330,Standard Agent,2025-05-14,Active,54
6431,Agent 06331,Standard Agent,2025-09-06,Active,15
6432,Agent 06332,Standard Agent,2024-02-23,Active,95
6433,Agent 06333,Standard Agent,2023-09-14,Active,53
6434,Agent 06334,Standard Agent,2024-06-22,Active,23
6435,Agent 06335,Standard Agent,2024-05-19,Active,78
6436,Agent 06336,Standard Agent,2023-04-30,Inactive,67
6437,Agent 06337,Super Agent,2025-09-21,Active,29
6438,Agent 06338,Standard Agent,2024-08-08,Active,93
6439,Agent 06339,Standard Agent,2023-10-07,Active,46
6440,Agent 06340,Standard Agent,2023-02-01,Active,38
6441,Agent 06341,Standard Agent,2025-08-23,Active,84
6442,Agent 06342,Banking Agent,2024-05-21,Active,8
6443,Agent 06343,Merchant Agent,2025-02-12,Active,60
6444,Agent 06344,Standard Agent,2024-05-07,Active,29
6445,Agent 06345,Standard Agent,2025-04-14,Active,43
6446,Agent 06346,Merchant Agent,2025-09-29,Active,21
6447,Agent 06347,Standard Agent,2024-02-26,Inactive,54
6448,Agent 06348,Standard Agent,2023-03-17,Active,50
6449,Agent 06349,Standard Agent,2024-07-22,Active,23
6450,Agent 06350,Merchant Agent,2025-09-07,Active,7
6451,Agent 06351,Merchant Agent,2024-02-08,Active,52
6452,Agent 06352,Standard Agent,2024-08-12,Active,100
6453,Agent 06353,Merchant Agent,2024-12-11,Active,47
6454,Agent 06354,Standard Agent,2023-10-28,Active,24
6455,Agent 06355,Standard Agent,2023-09-24,Active,55
6456,Agent 06356,Banking Agent,2025-03-28,Active,47
6457,Agent 06357,Banking Agent,2023-06-11,Active,37
6458,Agent 06358,Merchant Agent,2023-09-13,Active,52
6459,Agent 06359,Banking Agent,2024-10-23,Active,90
6460,Agent 06360,Standard Agent,2024-05-10,Active,62
6461,Agent 06361,Standard Agent,2023-02-14,Active,75
6462,Agent 06362,Standard Agent,2023-09-12,Active,55
6463,Agent 06363,Standard Agent,2025-02-18,Active,71
6464,Agent 06364,Standard Agent,2025-02-16,Inactive,66
6465,Agent 06365,Standard Agent,2023-06-12,Active,78
6466,Agent 06366,Banking Agent,2023-06-02,Active,94
6467,Agent 06367,Standard Agent,2023-11-30,Active,46
6468,Agent 06368,Standard Agent,2023-10-23,Active,65
6469,Agent 06369,Merchant Agent,2024-08-13,Active,74
6470,Agent 06370,Standard Agent,2024-08-18,Inactive,25
6471,Agent 06371,Standard Agent,2024-05-10,Active,45
6472,Agent 06372,Standard Agent,2023-06-09,Active,102
6473,Agent 06373,Standard Agent,2025-02-06,Active,47
6474,Agent 06374,Standard Agent,2025-03-28,Active,47
6475,Agent 06375,Merchant Agent,2024-11-21,Active,12
6476,Agent 06376,Standard Agent,2025-02-23,Active,12
6477,Agent 06377,Banking Agent,2023-10-12,Active,77
6478,Agent 06378,Super Agent,2024-05-17,Inactive,57
6479,Agent 06379,Banking Agent,2025-08-14,Active,44
6480,Agent 06380,Standard Agent,2024-03-13,Active,24
6481,Agent 06381,Banking Agent,2024-01-02,Active,7
6482,Agent 06382,Standard Agent,2024-03-08,Active,18
6483,Agent 06383,Super Agent,2025-07-27,Suspended,36
6484,Agent 06384,Merchant Agent,2023-02-23,Active,100
6485,Agent 06385,Standard Agent,2024-01-07,Active,21
6486,Agent 06386,Standard Agent,2024-08-03,Active,51
6487,Agent 06387,Merchant Agent,2023-06-01,Active,63
6488,Agent 06388,Standard Agent,2024-02-02,Active,59
6489,Agent 06389,Merchant Agent,2025-01-21,Active,3
6490,Agent 06390,Merchant Agent,2023-02-21,Active,52
6491,Agent 06391,Super Agent,2025-06-27,Active,4
6492,Agent 06392,Banking Agent,2023-09-05,Active,34
6493,Agent 06393,Merchant Agent,2025-01-28,Active,43
6494,Agent 06394,Standard Agent,2024-04-22,Inactive,57
6495,Agent 06395,Super Agent,2024-09-17,Active,16
6496,Agent 06396,Standard Agent,2024-02-05,Active,36
6497,Agent 06397,Standard Agent,2025-08-11,Active,60
6498,Agent 06398,Standard Agent,2023-03-06,Active,93
6499,Agent 06399,Standard Agent,2024-07-05,Active,30
6500,Agent 06400,Standard Agent,2023-08-03,Active,55
6501,Agent 06401,Standard Agent,2024-02-25,Active,51
6502,Agent 06402,Standard Agent,2025-09-05,Active,2
6503,Agent 06403,Standard Agent,2024-09-22,Suspended,49
6504,Agent 06404,Super Agent,2023-03-06,Active,65
6505,Agent 06405,Standard Agent,2025-08-03,Active,21
6506,Agent 06406,Standard Agent,2023-08-10,Active,54
6507,Agent 06407,Standard Agent,2023-12-31,Active,78
6508,Agent 06408,Standard Agent,2023-07-08,Active,46
6509,Agent 06409,Standard Agent,2025-03-13,Inactive,31
6510,Agent 06410,Standard Agent,2024-03-05,Active,85
6511,Agent 06411,Banking Agent,2024-08-07,Active,49
6512,Agent 06412,Standard Agent,2024-01-20,Active,45
6513,Agent 06413,Standard Agent,2023-11-22,Active,80
6514,Agent 06414,Super Agent,2023-05-12,Active,7
6515,Agent 06415,Standard Agent,2023-09-09,Active,17
6516,Agent 06416,Banking Agent,2023-12-12,Active,95
6517,Agent 06417,Standard Agent,2023-12-09,Active,61
6518,Agent 06418,Standard Agent,2025-03-07,Active,94
